"No.","Time","Source","Destination","Protocol","Length","Info"
"670","56.083924","192.168.42.5","142.251.37.35","QUIC","120","Handshake, DCID=3f6b800488ee5ebc"
"671","56.083985","192.168.42.5","142.251.37.35","QUIC","75","Protected Payload (KP0), DCID=3f6b800488ee5ebc"
"672","56.084043","192.168.42.5","142.251.37.35","QUIC","75","Protected Payload (KP0), DCID=3f6b800488ee5ebc"
"673","56.113607","142.251.37.35","192.168.42.5","QUIC","663","Protected Payload (KP0)"
"674","56.113812","192.168.42.5","142.251.37.35","QUIC","77","Protected Payload (KP0), DCID=3f6b800488ee5ebc"
"675","56.117837","142.251.37.35","192.168.42.5","QUIC","68","Protected Payload (KP0)"
"676","56.144497","192.168.42.5","142.251.37.35","QUIC","75","Protected Payload (KP0), DCID=3f6b800488ee5ebc"
"677","56.154548","142.251.37.35","192.168.42.5","QUIC","162","Protected Payload (KP0)"
"678","56.180364","192.168.42.5","142.251.37.35","QUIC","75","Protected Payload (KP0), DCID=3f6b800488ee5ebc"
"679","56.184010","142.251.37.35","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"680","58.211401","192.168.42.5","149.154.167.91","TCP","351","50322  >  443 [PSH, ACK] Seq=741 Ack=405 Win=510 Len=297 [TCP segment of a reassembled PDU]"
"681","58.220512","93.184.220.29","192.168.42.5","TCP","54","[TCP Dup ACK 111#1] 80  >  50380 [ACK] Seq=1 Ack=1 Win=133 Len=0"
"682","58.220535","192.168.42.5","93.184.220.29","TCP","54","[TCP Dup ACK 112#4] 50380  >  80 [ACK] Seq=1 Ack=2 Win=510 Len=0"
"683","58.303834","149.154.167.91","192.168.42.5","SSL","143","Continuation Data"
"684","58.350462","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=1038 Ack=494 Win=510 Len=0"
"685","60.419534","93.184.220.29","192.168.42.5","TCP","54","80  >  50380 [RST, ACK] Seq=2 Ack=1 Win=133 Len=0"
"686","61.534702","185.89.211.132","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"687","61.534768","185.89.211.132","192.168.42.5","TCP","54","443  >  50395 [FIN, ACK] Seq=4180 Ack=7055 Win=41540 Len=0"
"688","61.534778","192.168.42.5","185.89.211.132","TCP","54","50395  >  443 [ACK] Seq=7055 Ack=4181 Win=64289 Len=0"
"689","61.534836","217.182.178.224","192.168.42.5","TLSv1.3","78","Application Data"
"690","61.534888","217.182.178.224","192.168.42.5","TCP","54","443  >  50390 [FIN, ACK] Seq=5854 Ack=7623 Win=6576 Len=0"
"691","61.534892","192.168.42.5","217.182.178.224","TCP","54","50390  >  443 [ACK] Seq=7623 Ack=5855 Win=131072 Len=0"
"692","61.576061","217.182.178.224","192.168.42.5","TLSv1.3","78","Application Data"
"693","61.576104","217.182.178.224","192.168.42.5","TCP","54","443  >  50391 [FIN, ACK] Seq=5902 Ack=7640 Win=6576 Len=0"
"694","61.576115","192.168.42.5","217.182.178.224","TCP","54","50391  >  443 [ACK] Seq=7640 Ack=5903 Win=131072 Len=0"
"695","63.813929","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50370  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"696","63.813929","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50369  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"697","63.928906","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50369 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"698","63.934583","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50370 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"699","66.224676","216.52.2.48","192.168.42.5","TLSv1.3","78","Application Data"
"700","66.224719","216.52.2.48","192.168.42.5","TCP","54","443  >  50392 [FIN, ACK] Seq=7788 Ack=4451 Win=77824 Len=0"
"701","66.224730","192.168.42.5","216.52.2.48","TCP","54","50392  >  443 [ACK] Seq=4451 Ack=7789 Win=131072 Len=0"
"702","68.778659","216.58.205.202","192.168.42.5","TLSv1.2","196","Application Data"
"703","68.822730","192.168.42.5","216.58.205.202","TCP","54","50387  >  443 [ACK] Seq=850 Ack=1005 Win=130304 Len=0"
"704","68.859879","216.58.205.202","192.168.42.5","TCP","196","[TCP Spurious Retransmission] 443  >  50387 [PSH, ACK] Seq=863 Ack=850 Win=67840 Len=142"
"705","68.859900","192.168.42.5","216.58.205.202","TCP","66","[TCP Dup ACK 703#1] 50387  >  443 [ACK] Seq=850 Ack=1005 Win=130304 Len=0 SLE=863 SRE=1005"
"706","78.216555","192.168.42.5","149.154.167.91","TCP","287","50322  >  443 [PSH, ACK] Seq=1038 Ack=494 Win=510 Len=233 [TCP segment of a reassembled PDU]"
"707","78.335775","149.154.167.91","192.168.42.5","SSL","159","Continuation Data"
"708","78.382249","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=1271 Ack=599 Win=509 Len=0"
"709","83.341218","f2:d9:3a:05:99:f4","02:00:54:55:61:66","ARP","42","Who has 192.168.42.5? Tell 192.168.42.129"
"710","83.341233","02:00:54:55:61:66","f2:d9:3a:05:99:f4","ARP","42","192.168.42.5 is at 02:00:54:55:61:66"
"711","88.321627","192.168.42.5","149.154.167.91","TCP","431","50322  >  443 [PSH, ACK] Seq=1271 Ack=599 Win=509 Len=377 [TCP segment of a reassembled PDU]"
"712","88.426681","149.154.167.91","192.168.42.5","SSL","143","Continuation Data"
"713","88.481939","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=1648 Ack=688 Win=509 Len=0"
"714","91.528677","152.199.19.161","192.168.42.5","TCP","54","[TCP Keep-Alive] 443  >  50386 [ACK] Seq=7388 Ack=560 Win=68096 Len=0"
"715","91.528698","192.168.42.5","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 50386  >  443 [ACK] Seq=560 Ack=7389 Win=130560 Len=0"
"716","92.617204","192.168.42.5","149.154.167.91","TCP","255","50322  >  443 [PSH, ACK] Seq=1648 Ack=688 Win=509 Len=201 [TCP segment of a reassembled PDU]"
"717","92.715613","149.154.167.91","192.168.42.5","SSL","143","Continuation Data"
"718","92.768465","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=1849 Ack=777 Win=509 Len=0"
"719","93.559706","152.199.19.161","192.168.42.5","TCP","54","[TCP Keep-Alive] 443  >  50386 [ACK] Seq=7388 Ack=560 Win=68096 Len=0"
"720","93.559726","192.168.42.5","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 50386  >  443 [ACK] Seq=560 Ack=7389 Win=130560 Len=0"
"721","95.577560","152.199.19.161","192.168.42.5","TCP","54","[TCP Keep-Alive] 443  >  50386 [ACK] Seq=7388 Ack=560 Win=68096 Len=0"
"722","95.577586","192.168.42.5","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 50386  >  443 [ACK] Seq=560 Ack=7389 Win=130560 Len=0"
"723","96.203479","192.168.42.5","104.18.35.193","TCP","55","[TCP Keep-Alive] 50388  >  443 [ACK] Seq=8831 Ack=2019 Win=131072 Len=1"
"724","96.262331","104.18.35.193","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50388 [ACK] Seq=2019 Ack=8832 Win=65536 Len=0 SLE=8831 SRE=8832"
"725","96.315006","192.168.42.5","3.72.253.9","TCP","55","[TCP Keep-Alive] 50397  >  443 [ACK] Seq=3357 Ack=6503 Win=130048 Len=1"
"726","96.330945","192.168.42.5","18.156.195.47","TCP","55","[TCP Keep-Alive] 50393  >  443 [ACK] Seq=3348 Ack=5027 Win=63365 Len=1"
"727","96.362864","192.168.42.5","18.157.203.184","TCP","55","[TCP Keep-Alive] 50394  >  443 [ACK] Seq=2853 Ack=5896 Win=130560 Len=1"
"728","96.400606","3.72.253.9","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50397 [ACK] Seq=6503 Ack=3358 Win=66560 Len=0 SLE=3357 SRE=3358"
"729","96.410784","192.168.42.5","172.67.10.198","TCP","55","[TCP Keep-Alive] 50396  >  443 [ACK] Seq=3762 Ack=13855 Win=131072 Len=1"
"730","96.422307","18.156.195.47","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50393 [ACK] Seq=5027 Ack=3349 Win=32160 Len=0"
"731","96.424145","18.157.203.184","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50394 [ACK] Seq=5896 Ack=2854 Win=49664 Len=0 SLE=2853 SRE=2854"
"732","96.442853","192.168.42.5","185.64.189.112","TCP","55","[TCP Keep-Alive] 50398  >  443 [ACK] Seq=5266 Ack=4661 Win=130816 Len=1"
"733","96.465381","172.67.10.198","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50396 [ACK] Seq=13855 Ack=3763 Win=65536 Len=0 SLE=3762 SRE=3763"
"734","96.521453","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50400  >  443 [ACK] Seq=4000 Ack=6444 Win=131072 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"735","96.543882","185.64.189.112","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50398 [ACK] Seq=4661 Ack=5267 Win=18664 Len=0"
"736","96.553358","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50399  >  443 [ACK] Seq=4159 Ack=8034 Win=130304 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"737","96.606581","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50400 [ACK] Seq=6444 Ack=4001 Win=42880 Len=0"
"738","96.627005","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50399 [ACK] Seq=8034 Ack=4160 Win=42880 Len=0"
"739","97.569755","152.199.19.161","192.168.42.5","TCP","54","[TCP Keep-Alive] 443  >  50386 [ACK] Seq=7388 Ack=560 Win=68096 Len=0"
"740","97.569776","192.168.42.5","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 50386  >  443 [ACK] Seq=560 Ack=7389 Win=130560 Len=0"
"741","97.584024","192.168.42.5","104.26.11.240","TCP","54","50379  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"742","97.647607","104.26.11.240","192.168.42.5","TCP","54","443  >  50379 [FIN, ACK] Seq=1 Ack=2 Win=8 Len=0"
"743","97.647634","192.168.42.5","104.26.11.240","TCP","54","50379  >  443 [ACK] Seq=2 Ack=2 Win=1021 Len=0"
"744","98.219899","192.168.42.5","104.22.24.74","TCP","55","[TCP Keep-Alive] 50401  >  443 [ACK] Seq=6074 Ack=873 Win=130304 Len=1"
"745","98.295830","104.22.24.74","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50401 [ACK] Seq=873 Ack=6075 Win=65536 Len=0 SLE=6074 SRE=6075"
"746","98.591082","216.58.205.202","192.168.42.5","TLSv1.2","105","Application Data"
"747","98.634010","192.168.42.5","216.58.205.202","TCP","54","50387  >  443 [ACK] Seq=850 Ack=1056 Win=130048 Len=0"
"748","99.577129","152.199.19.161","192.168.42.5","TCP","54","[TCP Keep-Alive] 443  >  50386 [ACK] Seq=7388 Ack=560 Win=68096 Len=0"
"749","99.577152","192.168.42.5","152.199.19.161","TCP","54","[TCP Keep-Alive ACK] 50386  >  443 [ACK] Seq=560 Ack=7389 Win=130560 Len=0"
"750","103.109203","152.199.19.161","192.168.42.5","TCP","54","443  >  50386 [RST, ACK] Seq=7389 Ack=560 Win=68096 Len=0"
"751","104.581368","f2:d9:3a:05:99:f4","02:00:54:55:61:66","ARP","42","Who has 192.168.42.5? Tell 192.168.42.129"
"752","104.581381","02:00:54:55:61:66","f2:d9:3a:05:99:f4","ARP","42","192.168.42.5 is at 02:00:54:55:61:66"
"753","106.544621","192.168.42.5","185.89.211.132","TCP","55","[TCP Keep-Alive] 50395  >  443 [ACK] Seq=7054 Ack=4181 Win=64289 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"754","106.544622","192.168.42.5","217.182.178.224","TCP","55","[TCP Keep-Alive] 50390  >  443 [ACK] Seq=7622 Ack=5855 Win=131072 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"755","106.576758","192.168.42.5","217.182.178.224","TCP","55","[TCP Keep-Alive] 50391  >  443 [ACK] Seq=7639 Ack=5903 Win=131072 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"756","106.670849","185.89.211.132","192.168.42.5","TCP","54","443  >  50395 [RST] Seq=4181 Win=0 Len=0"
"757","106.670926","217.182.178.224","192.168.42.5","TCP","54","443  >  50391 [RST] Seq=5903 Win=0 Len=0"
"758","106.670976","217.182.178.224","192.168.42.5","TCP","54","443  >  50390 [RST] Seq=5855 Win=0 Len=0"
"759","106.705548","18.156.195.47","192.168.42.5","TLSv1.3","78","Application Data"
"760","106.705642","192.168.42.5","18.156.195.47","TCP","54","50393  >  443 [FIN, ACK] Seq=3349 Ack=5051 Win=63341 Len=0"
"761","106.712025","18.156.195.47","192.168.42.5","TCP","54","443  >  50393 [FIN, ACK] Seq=5051 Ack=3349 Win=32160 Len=0"
"762","106.712051","192.168.42.5","18.156.195.47","TCP","54","50393  >  443 [ACK] Seq=3350 Ack=5052 Win=63341 Len=0"
"763","106.772274","18.156.195.47","192.168.42.5","TCP","54","443  >  50393 [ACK] Seq=5052 Ack=3350 Win=32160 Len=0"
"764","106.867373","13.107.6.158","192.168.42.5","TCP","54","443  >  50378 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"765","108.337137","192.168.42.5","149.154.167.91","TCP","239","50322  >  443 [PSH, ACK] Seq=1849 Ack=777 Win=509 Len=185 [TCP segment of a reassembled PDU]"
"766","108.463950","149.154.167.91","192.168.42.5","SSL","159","Continuation Data"
"767","108.515354","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=2034 Ack=882 Win=508 Len=0"
"768","108.824422","20.189.173.5","192.168.42.5","TCP","54","443  >  50377 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"769","108.941213","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50369  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"770","108.941214","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50370  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"771","109.022022","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50369 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"772","109.022084","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50370 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"773","110.907035","192.168.42.5","8.8.8.8","DNS","87","Standard query 0x0332 A googleads.g.doubleclick.net"
"774","110.907447","192.168.42.5","8.8.8.8","DNS","80","Standard query 0x6c0d A adservice.google.com"
"775","110.914617","192.168.42.5","8.8.8.8","DNS","90","Standard query 0xc17b A securepubads.g.doubleclick.net"
"776","110.932688","20.203.155.189","192.168.42.5","TCP","54","443  >  50381 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"777","111.015792","192.168.42.5","8.8.4.4","DNS","80","Standard query 0x6c0d A adservice.google.com"
"778","111.015792","192.168.42.5","8.8.4.4","DNS","87","Standard query 0x0332 A googleads.g.doubleclick.net"
"779","111.015849","192.168.42.5","8.8.4.4","DNS","90","Standard query 0xc17b A securepubads.g.doubleclick.net"
"780","111.061846","204.79.197.222","192.168.42.5","TCP","54","443  >  50384 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"781","111.071990","8.8.8.8","192.168.42.5","DNS","103","Standard query response 0x0332 A googleads.g.doubleclick.net A 142.250.201.2"
"782","111.072050","8.8.8.8","192.168.42.5","DNS","135","Standard query response 0xc17b A securepubads.g.doubleclick.net CNAME securepubads46.g.doubleclick.net A 142.250.203.226"
"783","111.072126","8.8.8.8","192.168.42.5","DNS","96","Standard query response 0x6c0d A adservice.google.com A 142.251.37.194"
"784","111.072555","192.168.42.5","142.250.201.2","QUIC","1292","Initial, DCID=f58963e56f1d44b0, PKN: 1, PADDING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"785","111.072908","192.168.42.5","142.250.203.226","QUIC","1292","Initial, DCID=c5599e7dbca57c34, PKN: 1, PADDING, PING, PADDING, CRYPTO"
"786","111.073214","192.168.42.5","142.251.37.194","QUIC","1292","Initial, DCID=d4ceb236d5fea35d, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"787","111.073710","192.168.42.5","142.250.201.2","QUIC","122","0-RTT, DCID=f58963e56f1d44b0"
"788","111.073844","192.168.42.5","142.250.201.2","QUIC","879","0-RTT, DCID=f58963e56f1d44b0"
"789","111.074228","192.168.42.5","142.250.203.226","QUIC","119","0-RTT, DCID=c5599e7dbca57c34"
"790","111.074356","192.168.42.5","142.250.203.226","QUIC","1288","0-RTT, DCID=c5599e7dbca57c34"
"791","111.074374","192.168.42.5","142.250.203.226","QUIC","1292","0-RTT, DCID=c5599e7dbca57c34"
"792","111.074389","192.168.42.5","142.250.203.226","QUIC","1292","0-RTT, DCID=c5599e7dbca57c34"
"793","111.074403","192.168.42.5","142.250.203.226","QUIC","1292","0-RTT, DCID=c5599e7dbca57c34"
"794","111.074437","192.168.42.5","142.250.203.226","QUIC","471","0-RTT, DCID=c5599e7dbca57c34"
"795","111.074454","192.168.42.5","142.250.203.226","QUIC","101","0-RTT, DCID=c5599e7dbca57c34"
"796","111.074840","192.168.42.5","142.251.37.194","QUIC","118","0-RTT, DCID=d4ceb236d5fea35d"
"797","111.074939","192.168.42.5","142.251.37.194","QUIC","983","0-RTT, DCID=d4ceb236d5fea35d"
"798","111.092995","151.5.24.179","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"799","111.093020","192.168.42.5","151.5.24.179","TCP","54","50374  >  443 [ACK] Seq=1 Ack=32 Win=1020 Len=0"
"800","111.093072","151.5.24.179","192.168.42.5","TCP","54","443  >  50374 [FIN, ACK] Seq=32 Ack=1 Win=2127 Len=0"
"801","111.093078","192.168.42.5","151.5.24.179","TCP","54","50374  >  443 [ACK] Seq=1 Ack=33 Win=1020 Len=0"
"802","111.204396","8.8.4.4","192.168.42.5","DNS","103","Standard query response 0x0332 A googleads.g.doubleclick.net A 142.250.201.2"
"803","111.204471","8.8.4.4","192.168.42.5","DNS","135","Standard query response 0xc17b A securepubads.g.doubleclick.net CNAME securepubads46.g.doubleclick.net A 142.250.203.226"
"804","111.204480","8.8.4.4","192.168.42.5","DNS","96","Standard query response 0x6c0d A adservice.google.com A 142.251.37.34"
"805","111.204561","142.250.203.226","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"806","111.204627","142.250.203.226","192.168.42.5","QUIC","825","Protected Payload (KP0)"
"807","111.204637","142.250.203.226","192.168.42.5","QUIC","151","Protected Payload (KP0)"
"808","111.204834","192.168.42.5","142.250.203.226","QUIC","120","Handshake, DCID=c5599e7dbca57c34"
"809","111.204888","192.168.42.5","142.250.203.226","QUIC","75","Protected Payload (KP0), DCID=c5599e7dbca57c34"
"810","111.214243","142.250.203.226","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"811","111.214308","142.250.201.2","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"812","111.214363","142.250.201.2","192.168.42.5","QUIC","829","Protected Payload (KP0)"
"813","111.214426","142.250.201.2","192.168.42.5","QUIC","124","Protected Payload (KP0)"
"814","111.214438","142.250.201.2","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"815","111.214482","142.250.201.2","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"816","111.214494","142.250.203.226","192.168.42.5","QUIC","69","Protected Payload (KP0)"
"817","111.214572","142.251.37.194","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"818","111.214622","142.251.37.194","192.168.42.5","QUIC","823","Protected Payload (KP0)"
"819","111.214672","142.251.37.194","192.168.42.5","QUIC","133","Protected Payload (KP0)"
"820","111.214687","142.251.37.194","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"821","111.214722","142.251.37.194","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"822","111.214737","142.250.201.2","192.168.42.5","QUIC","787","Protected Payload (KP0)"
"823","111.214782","142.250.201.2","192.168.42.5","QUIC","318","Protected Payload (KP0)"
"824","111.214802","192.168.42.5","142.250.201.2","QUIC","120","Handshake, DCID=f58963e56f1d44b0"
"825","111.214830","142.251.37.194","192.168.42.5","QUIC","544","Protected Payload (KP0)"
"826","111.214868","192.168.42.5","142.250.201.2","QUIC","75","Protected Payload (KP0), DCID=f58963e56f1d44b0"
"827","111.214880","142.251.37.194","192.168.42.5","QUIC","138","Protected Payload (KP0)"
"828","111.214954","192.168.42.5","142.250.201.2","QUIC","75","Protected Payload (KP0), DCID=f58963e56f1d44b0"
"829","111.215029","192.168.42.5","142.250.201.2","QUIC","77","Protected Payload (KP0), DCID=f58963e56f1d44b0"
"830","111.215110","192.168.42.5","142.250.203.226","QUIC","75","Protected Payload (KP0), DCID=c5599e7dbca57c34"
"831","111.215280","192.168.42.5","142.251.37.194","QUIC","120","Handshake, DCID=d4ceb236d5fea35d"
"832","111.215318","192.168.42.5","142.251.37.194","QUIC","75","Protected Payload (KP0), DCID=d4ceb236d5fea35d"
"833","111.215377","192.168.42.5","142.251.37.194","QUIC","75","Protected Payload (KP0), DCID=d4ceb236d5fea35d"
"834","111.215436","192.168.42.5","142.251.37.194","QUIC","77","Protected Payload (KP0), DCID=d4ceb236d5fea35d"
"835","111.238271","192.168.42.5","216.52.2.48","TCP","55","[TCP Keep-Alive] 50392  >  443 [ACK] Seq=4450 Ack=7789 Win=131072 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"836","111.241100","192.168.42.5","142.250.201.2","QUIC","75","Protected Payload (KP0), DCID=f58963e56f1d44b0"
"837","111.241137","192.168.42.5","142.251.37.194","QUIC","75","Protected Payload (KP0), DCID=d4ceb236d5fea35d"
"838","111.302421","18.157.203.184","192.168.42.5","TLSv1.2","100","Application Data"
